age,gender,shower,out_freq,active_time,hiki_period,sleep_hours,meal_count,isolation
38,1,3,4,0,210,12,2,0.90520193894796
25,0,7,1,3,10,5,2,0.8275085311137813
36,0,7,4,2,193,7,2,0.5477271131353904
36,1,3,3,2,10,5,3,0.3535476236897154
26,0,3,1,2,16,7,2,0.8572483925689074
26,0,7,0,2,38,8,0,0.9886085381330278
22,1,3,1,3,169,7,3,0.9791158166332662
34,0,7,0,0,128,8,4,0.9807247956947571
24,1,7,0,1,19,5,2,0.8036078252150692
29,0,7,1,2,2,4,2,0.5943868784863009
38,1,1,2,2,13,6,2,0.36520383913563653
23,1,7,1,2,42,7,2,0.8149811489642007
32,1,7,4,2,9,5,3,0.13851507233090157
30,0,7,4,2,33,5,2,0.19173799367157632
34,0,7,4,2,22,6,2,0.19173799367157632
22,1,3,2,1,53,8,0,0.8135294220328982
24,0,7,3,1,144,6,3,0.43661916399691836
28,0,1,4,1,19,6,2,0.19774993840002228
21,0,7,4,1,20,4,2,0.14617156669624295
32,1,7,4,3,3,10,3,0.06961888680922525
21,0,7,4,3,18,6,2,0.2650325116032955
29,0,7,1,3,5,4,2,0.6804786849840826
31,1,1,0,2,222,10,3,0.9658104883573665
25,1,7,1,3,3,5,2,0.49737036287702346
20,0,7,4,2,59,6,2,0.3295081344382887
28,0,0,0,3,3,9,2,0.9650340476553254
31,0,3,1,0,222,5,2,0.9921895725579197
38,1,1,4,2,24,7,3,0.18798658651749098
32,0,3,4,0,13,8,2,0.6516185144181187
33,1,7,4,0,6,5,3,0.3098071510462749
23,1,7,3,2,5,6,3,0.08540718252786901
21,1,3,3,2,31,12,2,0.4671057291157117
29,0,3,1,2,6,7,2,0.7982592700637847
31,0,7,4,1,0,7,2,0.04980215760699774
35,0,7,4,1,5,8,3,0.048987114355277986
38,1,3,2,3,114,7,2,0.7528476128716226
38,0,7,3,2,38,6,2,0.37180672735768916
37,0,7,4,2,73,7,2,0.19173799367157632
36,0,7,1,3,43,5,2,0.8700600658627557
37,1,1,4,2,3,10,2,0.1316642413333047
33,0,3,2,1,76,6,2,0.4488513055637217
22,1,3,2,3,178,11,2,0.8975147261686591
22,1,7,3,3,79,7,2,0.320550086751266
28,0,3,4,3,25,10,1,0.7336057356178247
38,0,7,0,2,48,10,2,0.8808929034375721
29,1,3,3,2,109,5,2,0.6088373822176605
38,0,7,4,0,36,7,2,0.3984089101362767
27,1,3,4,1,6,7,0,0.6132773970193858
21,0,7,4,1,59,10,2,0.2618059186482525
32,1,7,4,2,0,7,2,0.06770942671755258
29,0,0,3,2,9,4,0,0.5360822138073018
38,0,7,1,3,168,5,2,0.9428588435009359
37,0,7,4,0,46,5,2,0.5784093084369945
27,1,7,4,2,27,9,3,0.13851507233090157
21,0,1,4,1,5,6,3,0.06904592060832918
37,0,7,3,3,0,6,2,0.11735706466584259
35,1,3,1,2,159,12,2,0.9684116697565233
26,0,7,4,0,71,15,2,0.8132017402085157
26,1,3,1,2,178,4,2,0.9784964079389573
38,1,3,3,2,3,7,2,0.2115796129386567
38,1,3,0,0,10,7,3,0.9680523106532936
35,1,3,2,2,110,11,2,0.667094944184006
20,1,7,4,2,0,7,3,0.0469161421399008
34,0,1,4,3,4,10,3,0.13511588793416768
23,1,7,4,2,56,10,2,0.3295081344382887
27,0,3,1,0,7,5,2,0.943708776447091
37,1,1,0,3,43,10,2,0.9418175522861194
31,1,1,1,2,2,5,2,0.58179792698217
34,0,3,1,2,2,7,2,0.7318220303041513
21,0,7,4,1,3,4,2,0.04980215760699774
30,0,7,1,2,35,9,3,0.6814334044724342
25,1,7,4,1,1,6,2,0.04980215760699774
22,0,7,4,2,8,11,3,0.13851507233090157
26,0,7,2,3,51,9,1,0.7728467698872049
33,1,0,4,3,10,5,2,0.8051132268144889
19,1,3,3,1,3,10,1,0.41140906090952095
26,0,7,2,3,34,6,2,0.9741569757628283
37,1,3,4,3,7,4,3,0.4083874786832369
32,0,3,1,2,2,6,1,0.8806494160904836
22,1,3,1,0,24,8,2,0.9613654099685319
36,0,7,4,2,76,5,2,0.19173799367157632
30,0,3,1,2,67,5,2,0.8991258406437996
24,0,1,3,0,34,9,2,0.7263877892375523
25,1,3,2,3,216,9,2,0.8975147261686591
28,1,3,4,3,6,12,2,0.5045714971936305
20,0,7,1,0,114,5,2,0.9133477696785759
22,1,3,1,2,8,6,3,0.8027703092123406
35,1,0,1,0,0,4,2,0.8973616913137368
19,0,7,3,0,0,7,2,0.2096505704453946
30,1,3,0,3,49,9,2,0.9694675201484428
33,0,7,4,0,19,7,3,0.3098071510462749
37,1,7,4,2,13,5,2,0.19173799367157632
26,1,0,2,3,80,5,2,0.46653371241328345
27,1,7,4,2,3,7,2,0.0952756906627491
19,1,7,1,2,27,7,2,0.7593810169389497
32,0,0,4,2,0,6,1,0.2204271087809947
25,0,7,1,0,5,14,2,0.9454203573815934
27,1,3,4,2,142,4,2,0.7737751171854721
30,0,7,3,1,31,9,3,0.12261092824308445
30,1,3,3,3,6,7,2,0.5712652677218227
35,0,3,1,2,0,9,2,0.647703282797043
22,1,7,3,3,5,5,3,0.11557091292248328
26,1,3,0,0,13,9,4,0.9781210454672161
25,0,7,1,1,143,8,3,0.8873968014292406
34,1,3,4,0,8,4,2,0.6516185144181187
20,1,7,2,0,11,5,3,0.4305408014633022
19,0,3,0,2,10,4,2,0.9730088149205776
19,0,7,3,3,4,5,3,0.11557091292248328
25,0,7,1,2,185,7,2,0.9990009102673661
23,0,3,4,2,2,8,3,0.12205835951652672
26,1,7,1,1,41,8,3,0.6829998765445146
37,1,7,3,2,55,10,1,0.6348373805060882
28,0,3,2,2,236,5,2,0.8520949844091797
20,0,1,3,2,3,4,2,0.1544147820149075
24,0,7,2,3,78,6,2,0.3778702566185759
24,0,7,3,2,10,6,3,0.1737974195454624
36,0,0,4,2,6,7,2,0.1316642413333047
25,0,0,4,1,56,7,1,0.5799666986206693
30,1,1,4,1,5,6,2,0.09863214861827935
19,0,3,1,3,6,10,2,0.8574454432430869
19,0,3,4,2,2,6,3,0.12205835951652672
32,1,7,4,3,0,8,2,0.09942441049554852
23,0,7,1,1,50,12,2,0.7606988015025506
32,1,7,2,2,34,4,3,0.21310624157706284
20,0,3,0,3,124,4,2,0.9920174394688329
28,0,7,1,0,31,8,3,0.8565620666202416
28,0,7,3,3,16,7,2,0.320550086751266
27,0,7,2,2,62,6,2,0.2854919466483189
22,1,7,3,0,20,10,2,0.4436992121419159
27,1,3,1,0,26,7,3,0.9440269620834761
22,1,7,4,3,6,7,2,0.13799151878469615
30,1,3,3,2,0,7,2,0.2115796129386567
21,1,3,1,3,15,7,3,0.8608637199543453
21,0,7,0,2,34,12,0,0.9022644906207414
23,0,3,3,0,139,8,3,0.8943736632423477
27,0,3,1,0,239,9,3,0.9830535450854861
38,0,3,1,3,47,7,3,0.9276291370725674
37,0,0,0,0,92,8,2,0.9894244394337759
22,1,7,1,2,14,4,0,0.9401534404769027
28,1,7,3,3,10,5,2,0.3027921576658018
19,1,7,4,2,4,8,2,0.0952756906627491
35,1,7,2,2,118,10,2,0.415035959531553
35,1,7,1,3,70,7,2,0.763712844466626
32,1,3,4,2,21,4,2,0.401193131209257
21,1,7,3,2,15,5,3,0.1737974195454624
29,1,3,4,1,51,7,4,0.5004142367026713
25,0,3,2,0,6,7,2,0.7590607867103114
27,0,7,1,0,6,4,2,0.9004154726303846
31,0,7,4,1,139,9,2,0.46637549669581
21,0,7,1,1,0,5,3,0.3209327688852356
24,1,3,4,3,2,3,3,0.32237770251165365
22,1,7,0,0,2,8,4,0.7531645435911044
20,1,7,1,2,31,6,1,0.8951064650313841
35,1,7,2,2,6,5,2,0.1506541603958824
30,0,1,4,2,3,6,2,0.09467131979796875
22,0,7,4,0,8,6,3,0.3098071510462749
33,0,3,3,1,14,11,1,0.6310555131927571
38,1,3,4,2,13,3,3,0.5055032256035292
32,0,7,4,1,19,5,2,0.14617156669624295
36,1,3,2,2,18,5,4,0.5301832089223527
35,1,7,1,3,29,5,3,0.7647948776221235
20,1,7,1,3,3,4,2,0.7635924276419707
30,1,7,4,1,5,7,2,0.07063023635685803
19,1,7,2,3,3,8,2,0.1567963811617384
24,1,7,4,3,44,8,2,0.4276053908218187
27,1,3,3,2,0,6,4,0.2115796129386567
28,1,7,2,1,2,12,2,0.08111926111917885
27,0,7,4,2,9,6,3,0.13851507233090157
30,1,7,1,2,67,5,2,0.6801282715042763
36,0,7,3,2,31,7,4,0.2222124296375601
25,1,7,1,3,133,8,2,0.9607709898690453
28,1,7,4,2,159,9,2,0.5477271131353904
31,1,7,4,1,9,8,2,0.14617156669624295
28,1,3,4,3,5,7,2,0.31135061170657247
33,1,3,3,2,13,4,3,0.3726910492540855
37,1,7,3,0,148,5,0,0.970309138805884
28,1,7,3,2,2,8,2,0.08043270865844954
22,0,7,3,3,14,5,2,0.3027921576658018
33,0,1,0,3,39,3,2,0.9732904091903105
31,0,3,3,3,149,6,1,0.9442323893215832
36,1,1,4,0,27,8,2,0.4881105158156676
19,1,3,2,1,8,11,2,0.4488513055637217
29,0,7,2,2,3,8,3,0.076564665158111
32,1,7,1,0,0,7,3,0.8086657802259859
30,1,7,1,2,163,8,2,0.9415599656337198
34,1,7,4,2,4,11,1,0.22163775039350292
25,1,7,1,0,47,5,2,0.9247957141388364
27,1,7,4,2,33,5,3,0.13851507233090157
31,1,7,4,3,1,5,2,0.09942441049554852
33,1,3,1,2,78,7,2,0.8991258406437996
26,1,7,4,2,63,9,3,0.13851507233090157
31,0,0,3,0,52,5,2,0.721016181134473
37,1,7,3,2,22,10,2,0.23684998372404348
22,1,3,1,3,0,6,3,0.737641732963824
19,0,7,2,0,44,10,2,0.6979643237354605
22,1,7,4,2,59,9,2,0.3295081344382887
27,0,7,0,2,4,6,2,0.6131251823438566
27,1,7,4,3,2,9,3,0.06961888680922525
37,0,7,4,3,10,8,3,0.19640828735719237
28,0,7,4,1,0,6,2,0.04980215760699774
24,0,7,4,2,75,6,3,0.13851507233090157
21,0,7,3,1,4,6,2,0.08385300262590746
30,1,7,2,2,13,8,3,0.21310624157706284
22,1,7,4,1,47,5,2,0.2618059186482525
25,1,1,0,1,12,6,3,0.7997300487589603
30,0,7,0,2,231,10,2,0.9666067678836112
24,1,7,1,3,5,4,3,0.49303118710381555
37,0,7,1,1,2,7,2,0.4108224364416618
32,0,7,4,2,114,12,3,0.2220977665632517
35,1,3,1,2,40,4,2,0.9255987115866665
26,0,3,2,2,2,5,2,0.2567780042175167
33,0,7,3,0,35,5,2,0.4642186972337638
35,1,1,4,2,50,6,2,0.41438226313210946
28,1,0,4,1,4,8,2,0.09863214861827935
23,0,7,4,2,4,7,3,0.0666218676473796
22,1,7,4,2,45,5,2,0.3295081344382887
38,0,7,4,1,6,5,3,0.048987114355277986
29,1,7,4,2,1,7,3,0.0469161421399008
38,1,0,3,2,67,6,3,0.21802561537235302
35,0,3,4,1,76,8,2,0.32592173020100806
22,0,7,1,3,6,5,2,0.6804786849840826
32,0,3,0,1,22,5,2,0.9203607080069963
33,0,7,1,2,49,7,2,0.8673392262823717
23,0,7,4,2,0,7,3,0.0469161421399008
28,1,7,0,2,2,12,3,0.5405621534074054
24,1,7,4,2,6,8,2,0.0952756906627491
24,1,7,4,2,77,5,2,0.19173799367157632
22,1,3,1,3,18,5,2,0.9312679796610085
32,1,7,4,2,24,9,3,0.13851507233090157
29,1,7,3,2,4,11,1,0.2714221835493781
32,1,7,4,2,53,5,3,0.24986498513370112
28,1,7,3,1,6,7,2,0.0904362776096614
38,0,7,4,3,13,7,3,0.19640828735719237
33,0,3,4,0,2,5,2,0.5696689957240569
24,0,7,3,2,8,6,2,0.2222124296375601
22,1,7,4,1,1,7,2,0.04980215760699774
28,0,7,4,2,165,8,2,0.5477271131353904
38,0,3,0,0,34,7,1,0.9870316783490067
30,0,7,0,3,56,7,2,0.9183169203332489
32,0,3,4,2,4,9,2,0.22924216265835395
23,0,3,3,3,179,4,2,0.8622935166188029
30,0,7,4,2,53,5,3,0.24986498513370112
24,0,7,4,2,3,5,4,0.0952756906627491
36,0,7,0,1,4,11,2,0.5335184474937743
32,0,7,1,2,213,10,1,0.9670518529582733
26,1,7,1,3,33,6,2,0.763712844466626
32,1,1,4,0,8,5,3,0.3925779182276662
32,0,7,3,3,1,6,2,0.1262083708756705
25,0,7,3,0,29,8,2,0.4642186972337638
20,0,7,3,2,4,5,2,0.12109230354434995
26,1,7,1,2,33,11,2,0.6801282715042763
31,1,7,0,2,46,11,2,0.9215457317556898
32,1,7,2,3,28,11,2,0.3778702566185759
36,0,7,4,3,1,7,2,0.09942441049554852
34,1,3,4,2,5,5,1,0.4457426162076737
22,1,7,2,3,44,4,2,0.5571857181089149
38,0,7,3,1,69,5,3,0.12261092824308445
23,0,7,1,3,13,6,2,0.8275085311137813
24,1,7,4,2,40,12,2,0.3295081344382887
31,0,7,3,2,83,2,2,0.39141036277766167
37,1,7,2,2,47,10,2,0.45288159490426627
22,0,7,2,0,0,4,3,0.18796193938017733
28,1,7,1,0,10,10,2,0.9320757521716394
32,1,7,1,0,46,6,2,0.9480582104599331
28,0,7,2,2,33,5,2,0.2854919466483189
35,0,7,1,2,4,9,2,0.5835077373094789
31,0,7,3,3,30,4,3,0.24228971076103156
23,1,7,0,1,67,10,2,0.720385435581409
37,1,3,2,2,12,10,2,0.5301832089223527
26,1,7,4,3,8,9,2,0.2650325116032955
21,0,7,4,1,21,9,3,0.1039700280549616
29,1,7,4,3,5,8,3,0.09788092345453299
37,0,7,4,1,0,12,3,0.034305763809608196
20,1,3,1,3,8,8,1,0.9610636405755169
28,1,0,1,0,41,3,2,0.9927412228046655
36,0,3,1,3,15,7,3,0.8608637199543453
30,1,7,0,2,92,12,2,0.9662496887099888
31,1,3,4,3,12,5,3,0.4083874786832369
30,1,7,4,2,39,6,1,0.5705994485835953
23,0,3,1,3,68,8,3,0.9018020702740305
28,1,7,4,3,170,9,2,0.6480033370804856
21,0,7,4,2,20,6,3,0.13851507233090157
24,1,1,1,3,138,7,2,0.9596092012552824
34,1,3,0,2,12,5,2,0.9412241832652388
23,1,7,3,2,3,10,3,0.08540718252786901
37,1,3,3,1,240,10,3,0.668314977583006
21,1,7,4,1,192,9,2,0.46637549669581
28,0,1,2,3,1,9,2,0.2111964979131516
22,1,3,2,0,43,7,2,0.9378410340043524
22,0,1,3,3,32,8,2,0.4045088744554291
21,0,1,4,2,32,11,3,0.18798658651749098
27,1,7,3,3,3,7,3,0.11557091292248328
33,1,7,1,1,66,8,2,0.605436254141061
34,1,3,4,2,1,5,3,0.12205835951652672
31,1,7,4,2,3,6,2,0.0952756906627491
25,0,7,4,3,6,5,2,0.13799151878469615
32,1,0,4,3,4,4,2,0.9912905114161046
32,0,7,4,2,3,8,2,0.0952756906627491
25,1,3,4,1,4,7,3,0.12700425838095875
31,1,7,3,3,2,4,2,0.11735706466584259
27,0,3,4,2,8,10,3,0.3122936162960593
26,0,7,1,2,161,6,2,0.9415599656337198
31,0,3,4,0,6,7,2,0.45364898003732856
36,1,7,1,2,74,6,2,0.6801282715042763
19,1,3,1,2,5,5,2,0.7982592700637847
35,0,7,3,1,3,10,3,0.04441251181277217
28,1,3,1,2,34,7,2,0.8991258406437996
38,0,7,3,3,1,4,2,0.1262083708756705
28,1,7,1,3,226,9,3,0.9431815441239387
26,0,7,1,1,5,5,3,0.4066274778207646
25,1,7,1,2,4,3,2,0.7592590884112065
20,1,7,1,3,5,5,3,0.5907460945806399
25,1,3,4,3,8,10,2,0.5045714971936305
34,1,7,1,0,2,7,2,0.7295387493024799
20,0,7,1,2,46,5,2,0.8673392262823717
21,0,7,4,3,5,11,2,0.13799151878469615
38,0,3,3,0,11,5,2,0.692556396964197
37,1,3,4,2,114,5,1,0.7628569315059004
27,0,7,1,1,22,9,2,0.605436254141061
38,1,7,4,2,0,6,2,0.06770942671755258
26,1,7,1,3,99,12,2,0.8949439313393902
23,1,3,0,3,194,11,1,0.995295713459153
25,0,7,1,2,18,7,2,0.9924788813980253
37,0,7,1,2,5,8,2,0.5835077373094789
19,0,7,4,1,6,8,2,0.14617156669624295
32,1,7,2,2,20,7,2,0.2854919466483189
38,1,7,2,2,11,9,3,0.21310624157706284
31,0,7,1,2,6,5,2,0.7593810169389497
34,1,7,1,0,237,5,3,0.9682399974417046
32,0,3,1,2,136,11,2,0.9684116697565233
37,0,7,1,2,11,7,2,0.7593810169389497
32,1,7,4,2,30,5,2,0.19173799367157632
37,0,7,3,2,33,5,3,0.1737974195454624
19,0,7,1,2,3,4,2,0.5835077373094789
24,0,7,4,3,60,6,3,0.3361386014765922
31,0,7,0,3,33,7,3,0.7862432938719417
19,1,1,4,1,42,4,2,0.33803323222373727
25,1,1,4,2,64,4,2,0.25460057342619274
21,1,0,4,2,2,8,3,0.06618596215903105
24,0,7,4,2,77,7,2,0.19173799367157632
25,0,7,4,2,2,7,2,0.06770942671755258
37,1,3,3,0,9,5,1,0.8687096655021191
19,1,7,4,3,5,6,2,0.13799151878469615
21,0,1,4,2,65,5,2,0.25460057342619274
21,1,7,4,0,1,4,3,0.24109575457027524
31,0,3,1,1,10,5,2,0.812513978091017
30,1,7,2,2,1,11,2,0.10899547604453799
37,1,3,2,0,17,10,2,0.8792704354447299
30,0,3,2,3,9,5,3,0.5376139353058357
19,0,7,1,1,10,6,3,0.6068699872744354
34,0,7,4,2,8,6,2,0.19173799367157632
20,0,1,4,2,30,6,2,0.25460057342619274
37,0,7,1,0,41,4,2,0.9480582104599331
37,0,3,4,3,3,11,2,0.23769177786383444
34,1,7,4,2,40,10,2,0.3295081344382887
29,1,7,3,2,8,6,2,0.2222124296375601
30,1,3,1,3,36,7,3,0.8608637199543453
36,0,3,0,3,23,7,1,0.976438962726124
37,0,7,4,1,58,7,2,0.2618059186482525
26,1,7,1,3,37,6,1,0.9476581594707629
19,1,7,1,2,148,7,3,0.9161088369866378
24,1,7,3,1,64,11,2,0.17093539450441786
34,0,7,4,2,2,8,0,0.15811198635643248
22,0,7,1,3,0,5,2,0.49737036287702346
37,1,7,1,3,1,6,3,0.40144674598902436
24,0,7,4,2,9,4,3,0.13851507233090157
28,1,7,4,2,45,7,2,0.3295081344382887
25,0,7,4,0,36,4,2,0.3984089101362767
32,1,7,0,0,22,5,3,0.8710531268981131
27,1,7,2,3,63,5,2,0.3778702566185759
36,1,3,1,0,139,4,2,0.9921895725579197
19,0,7,3,2,1,8,2,0.08677289082782383
20,1,7,1,2,0,12,3,0.39572838841414987
35,0,7,2,2,2,7,2,0.10899547604453799
36,1,7,4,2,10,11,3,0.13851507233090157
24,0,7,1,2,7,10,1,0.8518353599797815
37,0,0,3,2,119,7,2,0.42211618977323684
32,1,0,1,0,130,7,3,0.9981650197533551
38,0,7,3,2,10,6,2,0.2222124296375601
22,0,7,4,1,156,6,2,0.46637549669581
37,0,7,3,1,4,5,2,0.0904362776096614
35,0,0,3,2,7,7,2,0.29146336227934916
33,0,7,4,2,5,11,2,0.0952756906627491
32,0,7,0,1,23,10,2,0.720385435581409
24,0,7,4,1,23,12,2,0.14617156669624295
29,1,3,2,3,123,5,3,0.8558188755821713
26,0,3,4,2,2,4,3,0.12205835951652672
38,1,7,3,2,1,5,3,0.06050523749379667
21,0,3,1,2,5,8,2,0.7982592700637847
35,0,7,4,1,113,6,3,0.1708413789233215
32,1,7,1,2,160,8,2,0.9415599656337198
29,1,3,1,2,52,7,2,0.9486266195930647
22,1,7,3,2,195,9,2,0.6130664235278493
33,1,3,2,3,233,5,2,0.8975147261686591
28,1,3,4,3,2,5,3,0.17446634856967164
36,1,7,1,3,6,5,3,0.49303118710381555
36,0,7,4,3,68,6,2,0.2650325116032955
28,1,7,3,3,11,9,3,0.24228971076103156
21,1,7,1,0,123,4,2,0.9782509092523439
35,1,0,1,2,33,9,0,0.9215717756809652
23,1,7,3,2,170,6,2,0.6130664235278493
26,0,3,4,2,59,7,2,0.5812360910981134
21,1,3,2,3,5,7,3,0.3404344884942394
34,0,7,4,3,5,4,2,0.13799151878469615
33,1,7,4,1,12,5,4,0.14617156669624295
37,0,7,4,2,78,6,3,0.13851507233090157
27,1,3,4,0,4,8,2,0.6574755081909471
26,0,7,1,3,4,6,2,0.6804786849840826
28,0,7,4,2,25,6,2,0.19173799367157632
31,1,7,4,0,3,7,2,0.1685748023948792
21,1,1,1,2,116,6,3,0.8454164198700366
34,0,7,2,1,15,11,2,0.22381462580496778
31,1,7,2,2,12,11,2,0.9612367856756207
29,1,7,4,0,70,4,2,0.3984089101362767
27,0,3,4,2,98,8,3,0.44640100707019204
29,0,7,1,2,5,5,3,0.4870698484270881
29,0,1,2,3,5,6,3,0.20831921269799927
27,1,3,1,2,2,7,3,0.5547883641076656
29,0,7,3,2,9,7,3,0.16222822285069657
20,0,3,2,2,5,7,1,0.575295092444319
27,0,7,3,3,8,7,2,0.320550086751266
24,0,3,1,0,183,7,2,0.9921895725579197
36,0,3,4,3,7,5,3,0.4083874786832369
22,1,7,2,1,4,6,3,0.0798347557977358
25,1,3,3,3,14,9,2,0.5508791173092622
22,0,3,4,3,6,5,3,0.4083874786832369
34,0,7,4,1,29,7,3,0.1039700280549616
32,1,3,1,3,82,6,2,0.9012689558391219
20,1,7,1,3,13,8,2,0.8275085311137813
20,1,3,2,2,33,7,3,0.4333878058217357
28,0,7,2,3,139,6,1,0.8934387632191068
24,0,1,3,3,5,7,2,0.23168663426048472
31,0,3,1,1,2,7,3,0.47348593872969474
33,1,3,4,3,1,8,2,0.23769177786383444
36,1,3,1,2,6,4,1,0.9145232060121089
25,1,7,2,0,134,5,2,0.850626701265653
21,0,0,1,2,82,8,3,0.6747990290137521
24,0,7,4,3,63,10,2,0.2650325116032955
36,1,3,4,3,31,10,3,0.4083874786832369
19,1,3,0,2,27,5,2,0.9412241832652388
22,1,7,4,2,5,7,2,0.0952756906627491
31,1,7,1,0,1,5,3,0.5519206815495701
33,1,1,2,2,1,7,2,0.14975664995640398
27,1,7,2,2,8,5,3,0.21310624157706284
37,1,7,3,2,8,5,3,0.1737974195454624
35,0,0,2,2,211,6,3,0.6656281901080415
34,0,7,4,2,1,7,2,0.06770942671755258
37,1,3,4,0,233,6,2,0.90520193894796
24,0,7,4,1,5,6,2,0.07063023635685803
30,1,7,4,2,0,5,2,0.06770942671755258
29,1,7,1,2,5,6,3,0.4870698484270881
35,1,7,1,0,24,6,1,0.9597148834409513
36,1,7,4,2,35,7,3,0.13851507233090157
31,1,7,4,2,1,6,2,0.06770942671755258
22,0,1,1,3,58,5,2,0.9346826720162051
36,1,7,4,3,1,7,2,0.09942441049554852
23,1,3,0,1,98,7,2,0.9281644731056017
28,0,7,2,0,1,8,2,0.25456993055029564
19,1,3,0,1,140,7,3,0.961799613745577
23,1,7,4,0,10,5,3,0.3098071510462749
21,1,7,1,3,72,8,2,0.8275085311137813
26,1,7,4,2,12,4,2,0.19173799367157632
37,1,3,4,2,34,10,2,0.401193131209257
27,1,7,4,0,2,4,3,0.12082043562299201
28,0,7,2,2,5,10,2,0.1506541603958824
25,1,7,3,2,18,4,2,0.39141036277766167
38,1,7,1,1,209,6,2,0.8867952984163199
23,0,7,4,2,30,4,4,0.19173799367157632
19,0,3,4,2,4,7,2,0.22924216265835395
38,0,7,4,0,4,5,4,0.22719849020662616
24,0,7,4,3,206,11,2,0.6480033370804856
27,0,3,2,2,46,6,2,0.7004046962555395
30,0,1,2,2,29,5,2,0.36520383913563653
27,0,7,1,2,6,7,2,0.48556956474893215
33,0,7,1,3,79,8,2,0.763712844466626
27,1,7,0,2,86,7,2,0.9096513926938212
24,1,3,4,3,47,5,2,0.6784444771152031
38,1,7,3,1,83,4,2,0.17093539450441786
21,0,7,1,0,221,8,3,0.979373712683209
36,0,7,4,2,18,5,3,0.13851507233090157
24,0,7,4,3,1,5,3,0.06961888680922525
26,0,7,4,2,38,5,2,0.3295081344382887
20,0,7,4,2,215,7,3,0.4508020768233382
22,0,7,4,1,30,7,2,0.14617156669624295
22,0,1,2,0,10,11,3,0.5212090479009787
24,0,7,4,3,49,5,3,0.3361386014765922
20,1,3,1,2,175,7,3,0.9540844150248363
27,0,3,0,1,172,13,0,0.9977001949504907
36,1,7,3,2,1,7,2,0.08677289082782383
33,0,3,2,0,3,8,3,0.6866531105734425
31,1,7,0,3,16,5,2,0.8960394822889021
25,1,3,1,2,80,6,3,0.8579817480466164
31,1,7,3,2,13,7,3,0.16222822285069657
26,1,7,1,3,2,6,2,0.49737036287702346
22,0,7,1,1,208,5,2,0.8867952984163199
21,0,7,3,2,75,6,2,0.2222124296375601
29,0,7,2,0,18,10,2,0.5272920785144884
19,0,7,1,3,67,8,2,0.763712844466626
34,0,7,0,3,8,4,3,0.7862432938719417
36,0,7,1,3,10,5,2,0.763712844466626
24,0,3,3,3,29,5,2,0.5508791173092622
19,0,7,2,2,146,8,3,0.5802854977637721
21,1,7,3,3,3,7,4,0.11735706466584259
32,0,7,0,1,104,5,2,0.8206223321280555
35,1,7,4,2,3,8,2,0.06770942671755258
30,1,3,1,2,6,6,1,0.9419872781169868
26,0,1,2,2,3,7,2,0.14975664995640398
31,0,7,2,0,197,5,3,0.7942281729620151
20,0,3,2,1,51,6,2,0.6278566967842378
24,0,3,1,2,7,6,3,0.8579817480466164
35,1,7,0,0,3,6,2,0.8754192542548266
33,1,3,4,1,15,6,2,0.32592173020100806
24,0,7,4,3,3,5,3,0.06961888680922525
28,1,7,3,2,62,10,2,0.23684998372404348
38,0,3,3,2,14,9,2,0.4465649943580163
24,0,7,3,3,4,10,3,0.11557091292248328
25,0,7,2,2,1,5,2,0.10899547604453799
25,0,7,4,0,11,10,2,0.3984089101362767
29,0,7,4,2,7,12,3,0.13851507233090157
36,0,3,4,2,63,4,3,0.3122936162960593
23,1,7,4,2,9,5,2,0.19173799367157632
28,0,7,1,2,92,8,2,0.8485770776686115
25,0,7,2,3,1,7,3,0.11192945168400854
27,0,7,1,1,12,7,3,0.6068699872744354
25,0,7,4,0,1,9,1,0.3541026108170725
31,1,7,1,2,51,8,2,0.8673392262823717
20,0,7,2,3,0,6,3,0.11192945168400854
37,0,7,1,2,32,5,1,0.8518353599797815
33,1,7,3,2,3,5,3,0.07915813821055251
22,1,7,1,0,26,6,2,0.8980685915132466
28,0,3,4,1,14,4,2,0.32592173020100806
27,1,7,4,1,2,4,3,0.034305763809608196
27,1,7,4,2,4,4,3,0.0666218676473796
28,0,7,4,2,206,9,2,0.5477271131353904
33,0,7,3,0,3,6,3,0.19353793162080746
27,0,3,2,2,36,7,2,0.7004046962555395
26,1,7,1,1,2,8,2,0.3196253412018883
27,1,7,4,2,16,9,2,0.19173799367157632
33,1,3,1,2,180,6,3,0.9685948692707739
21,0,7,3,1,8,6,2,0.17093539450441786
30,1,7,3,1,2,11,2,0.059374787603645514
27,1,7,3,3,5,11,1,0.3615515580915006
31,1,7,4,2,90,5,2,0.2963872599615633
38,1,3,1,2,163,6,2,0.9784964079389573
36,0,7,3,3,33,5,2,0.320550086751266
21,0,7,4,2,6,6,1,0.22163775039350292
37,1,0,1,1,220,6,2,0.9436342132471254
22,0,3,0,0,4,10,3,0.8943970618516974
35,1,7,4,3,3,4,2,0.09942441049554852
20,1,7,2,2,9,4,3,0.21310624157706284
35,1,7,2,2,3,5,2,0.10899547604453799
25,1,7,4,1,1,7,2,0.04980215760699774
32,0,1,4,3,36,5,2,0.518218012733308
38,1,7,1,0,3,12,2,0.7963842576183967
34,0,3,0,3,9,8,1,0.976438962726124
23,1,7,2,2,1,5,2,0.10899547604453799
36,0,7,2,3,5,11,2,0.2123702534417876
23,0,7,4,2,1,10,2,0.06770942671755258
29,1,7,4,3,2,10,2,0.09942441049554852
20,1,7,4,3,0,6,3,0.06961888680922525
